Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
85,1714127428711,-1.30,0.08,11.63,0.81,-0.68,0.17
85,1714127428812,-1.59,-0.05,10.09,0.92,-0.68,0.24
85,1714127429441,1.79,2.44,8.01,-0.21,0.34,-0.05
85,1714127429543,0.51,2.88,9.32,-0.45,0.39,-0.15
85,1714127429645,1.12,1.92,9.29,-0.60,0.30,-0.14
85,1714127430351,-1.14,-1.97,10.78,0.31,0.19,-0.03
86,1714127433454,-1.32,-1.95,10.42,0.30,0.10,-0.03
86,1714127433555,-1.49,-1.87,10.24,0.42,0.17,-0.01
86,1714127433658,-1.59,-1.47,10.72,0.51,0.05,0.03
86,1714127433759,-1.80,-1.03,10.50,0.58,0.19,0.03
86,1714127433861,-1.95,-0.78,10.48,0.35,0.15,-0.08
86,1714127433962,-2.07,-0.60,10.34,0.27,0.07,-0.04
86,1714127434064,-1.42,-1.04,11.20,0.16,-0.09,-0.08
86,1714127434165,-2.17,-0.05,11.57,-0.00,-0.01,-0.22
86,1714127434828,1.64,2.68,9.39,-0.37,0.40,-0.05
86,1714127434930,1.27,2.08,8.93,-0.50,0.33,-0.08
86,1714127435803,-1.36,-1.20,11.56,0.38,0.19,-0.07
87,1714127438907,-1.11,-1.33,10.58,0.32,0.14,-0.07
87,1714127439008,-1.34,-0.95,10.60,0.39,0.18,-0.05
87,1714127439110,-1.52,-0.93,10.61,0.36,0.12,-0.03
87,1714127439211,-1.67,-0.67,10.66,0.28,0.10,-0.01
87,1714127439314,-1.64,-0.80,10.42,0.25,0.09,-0.04
87,1714127439418,-1.76,-0.76,10.52,0.25,0.07,-0.02
87,1714127439520,-1.81,-0.56,10.52,0.26,0.07,-0.02
87,1714127439622,-1.88,-0.32,10.64,0.15,0.10,-0.01
87,1714127439724,-2.24,-0.50,11.84,0.10,-0.11,0.01
87,1714127440525,1.21,2.91,9.80,-0.10,0.32,-0.06
87,1714127440626,0.92,2.71,9.62,-0.29,0.28,-0.06
87,1714127441625,-1.42,-1.32,10.58,0.35,0.13,-0.01
88,1714127444728,-1.48,-0.96,10.47,0.41,0.18,0.03
88,1714127444829,-1.56,-0.91,10.31,0.45,0.21,0.02
88,1714127444930,-1.69,-0.93,10.75,0.45,0.16,-0.02
88,1714127445031,-1.90,-0.56,10.55,0.44,0.15,-0.03
88,1714127445133,-1.91,-0.60,10.41,0.39,0.17,-0.03
88,1714127445235,-1.75,-0.61,10.16,0.24,0.15,-0.08
88,1714127445336,-2.21,-0.53,10.44,0.25,0.07,-0.05
88,1714127445437,-2.19,-0.37,10.54,0.21,0.06,-0.02
88,1714127445539,-0.89,-0.92,10.53,0.16,0.02,-0.14
88,1714127445640,-3.21,-0.12,11.13,0.08,0.13,-0.04
88,1714127446288,0.93,4.21,8.77,-0.44,0.41,-0.20
88,1714127446391,0.83,3.52,9.56,-0.58,0.51,-0.23
88,1714127447338,-1.33,-0.93,10.46,0.39,0.17,-0.07
89,1714127450441,-1.49,-0.84,10.35,0.35,0.10,-0.05
89,1714127450542,-1.85,-0.70,10.56,0.25,0.02,-0.01
89,1714127450643,-1.92,-0.53,10.42,0.21,0.06,-0.02
89,1714127450744,-2.03,-0.52,10.58,0.20,0.00,0.01
89,1714127450845,-2.13,-0.56,10.43,0.23,0.02,-0.02
89,1714127450989,-1.43,-0.79,11.96,0.18,0.03,-0.05
89,1714127452040,2.16,4.08,8.88,-0.15,0.10,-0.06
89,1714127452140,1.55,4.03,9.22,-0.24,0.20,-0.08
89,1714127452242,1.63,3.12,9.17,-0.30,0.24,-0.10
89,1714127452344,1.31,3.85,9.45,-0.34,0.20,-0.06
90,1714127455446,1.54,3.17,9.19,-0.51,0.26,-0.11
90,1714127455547,-1.44,-1.74,10.47,0.25,0.02,-0.04
90,1714127455649,-1.57,-1.53,10.18,0.29,0.08,-0.04
90,1714127455750,-1.86,-1.31,10.71,0.28,0.02,-0.01
90,1714127455850,-1.51,-1.51,10.19,0.31,0.04,-0.05
90,1714127455952,-2.05,-0.87,10.65,0.38,0.11,-0.04
90,1714127456054,-2.15,-0.80,10.32,0.29,0.09,-0.02
90,1714127456154,-2.17,-0.49,10.31,0.25,0.04,-0.02
90,1714127456255,-2.39,-0.42,10.26,0.26,0.05,-0.03
90,1714127456356,-2.27,-0.44,10.39,0.19,0.02,-0.02
90,1714127456457,-2.50,0.06,12.12,0.02,-0.21,0.18
90,1714127457527,1.16,3.30,8.79,-0.59,0.32,-0.16
91,1714127460630,-1.74,-1.37,10.33,0.30,0.15,-0.07
91,1714127460730,-1.79,-1.35,10.46,0.21,0.04,-0.02
91,1714127460831,-1.80,-1.39,10.30,0.20,0.04,-0.02
91,1714127460933,-1.85,-1.51,10.25,0.18,0.05,-0.04
91,1714127461034,-1.86,-1.41,10.06,0.23,0.09,-0.06
91,1714127461135,-1.89,-1.42,10.12,0.26,0.08,-0.03
91,1714127461236,-1.92,-1.14,11.65,0.08,-0.07,-0.02
91,1714127461338,-1.65,-0.10,10.93,0.81,-0.79,0.29
91,1714127462058,1.72,2.83,9.05,-0.60,0.38,0.01
91,1714127463064,-0.49,-1.94,11.44,0.32,0.13,-0.05
92,1714127466166,-1.30,-1.63,11.02,0.39,0.22,0.00
92,1714127466268,-1.12,-1.50,10.77,0.34,0.05,-0.02
92,1714127466368,-1.14,-1.32,10.47,0.34,0.11,-0.04
92,1714127466471,-1.38,-1.25,10.62,0.28,0.00,-0.02
92,1714127466571,-1.66,-1.09,10.50,0.33,0.03,-0.00
92,1714127466673,-1.68,-0.93,10.69,0.36,0.08,0.01
92,1714127466774,-1.94,-0.77,10.55,0.30,0.06,-0.03
92,1714127466876,-1.89,-0.73,10.45,0.24,0.08,-0.02
92,1714127466977,-1.84,-0.84,10.59,0.25,0.10,-0.08
92,1714127467078,-1.81,-0.64,10.71,0.24,0.01,-0.02
92,1714127467179,-1.85,-0.79,10.41,0.25,0.08,-0.03
92,1714127467281,-1.76,-0.62,10.62,0.24,0.03,0.02
92,1714127467382,-0.94,-0.87,11.67,0.11,-0.03,-0.12
92,1714127467483,-0.79,0.66,9.54,0.93,-0.62,0.00
92,1714127467681,0.76,2.30,9.12,-0.46,0.46,-0.02
92,1714127468721,-1.33,-0.50,10.46,0.28,0.03,-0.00
93,1714127471824,-1.93,-0.50,10.49,0.22,0.00,0.01
93,1714127471925,-1.83,-0.49,10.51,0.22,0.00,0.02
93,1714127472427,-1.28,-1.12,11.92,0.13,-0.03,-0.21
93,1714127473442,0.44,3.51,8.49,-0.50,0.27,-0.14
93,1714127473543,1.83,2.66,7.92,-0.55,0.53,-0.14
93,1714127474446,-1.50,-0.71,10.30,0.36,0.18,-0.08
94,1714127477549,-1.96,-0.73,10.56,0.27,0.11,-0.05
94,1714127477650,-2.04,-0.65,10.52,0.31,0.10,-0.04
94,1714127477751,-2.11,-0.42,10.44,0.24,0.07,-0.05
94,1714127477868,-1.29,-0.44,11.86,0.14,0.01,-0.16
94,1714127478073,-2.48,-0.14,12.79,1.12,-0.25,0.30
94,1714127478174,-3.13,0.29,12.63,1.04,-0.56,0.36
94,1714127478943,1.12,2.86,7.83,-0.48,0.52,-0.01
94,1714127479719,-1.67,-0.20,10.12,0.53,0.34,0.10
95,1714127482822,-1.55,-1.45,10.48,0.11,-0.02,-0.05
95,1714127482923,-1.36,-1.97,10.65,0.18,-0.07,-0.07
95,1714127483024,-1.98,-1.13,10.48,0.35,0.09,0.02
95,1714127483125,-2.07,-0.72,10.67,0.06,-0.14,-0.11
95,1714127483226,-1.82,-1.07,10.54,0.08,0.02,-0.05
95,1714127483327,-1.53,-0.96,11.77,0.00,-0.13,-0.02
95,1714127484180,0.53,1.80,9.49,-0.33,0.29,-0.14
95,1714127484995,-2.39,-1.39,10.93,0.50,0.27,0.17
96,1714127488099,-1.60,-1.58,10.22,0.55,0.22,0.01
96,1714127488200,-1.89,-1.50,10.08,0.41,-0.01,0.01
96,1714127488301,-2.02,-1.19,10.64,0.38,-0.01,0.00
96,1714127488402,-1.99,-1.27,10.51,0.37,0.04,0.02
96,1714127488503,-2.11,-1.15,10.32,0.37,0.02,0.01
96,1714127488604,-2.09,-1.02,10.38,0.35,-0.00,-0.01
96,1714127488705,-2.22,-0.76,10.32,0.35,0.00,0.02
96,1714127488806,-2.33,-0.49,10.35,0.31,0.03,-0.01
96,1714127488907,-1.22,-0.95,10.92,0.19,-0.05,-0.11
96,1714127489009,-2.44,0.03,11.21,0.13,-0.05,-0.09
96,1714127489109,-1.95,-0.23,11.56,0.13,-0.11,-0.03
96,1714127489726,0.75,2.57,9.34,-0.48,0.33,-0.18
97,1714127493943,-1.68,-1.24,10.40,0.33,0.01,-0.04
97,1714127494294,-2.32,-0.35,10.92,0.03,0.01,-0.05
97,1714127494520,-1.58,0.12,12.32,0.89,-0.21,0.61
97,1714127494623,-1.14,0.26,11.15,0.84,-0.78,0.10
97,1714127494726,-0.74,0.41,10.42,0.85,-0.53,0.22
97,1714127495344,0.57,3.57,9.31,-0.13,0.15,-0.13
97,1714127495445,-0.01,3.12,9.40,-0.25,0.34,-0.15
98,1714127499657,-1.62,-1.39,10.14,0.36,0.03,-0.02
98,1714127499758,-1.55,-1.22,10.16,0.42,0.11,-0.06
98,1714127499861,-1.88,-1.02,10.25,0.38,0.12,-0.09
98,1714127499961,-2.28,-0.88,10.61,0.45,0.09,-0.07
98,1714127500063,-1.50,-0.82,12.01,0.07,-0.11,-0.04
98,1714127500165,-2.00,-0.92,12.41,0.09,0.32,0.09
98,1714127500291,-1.01,-0.38,9.92,1.00,-0.85,0.08
98,1714127501060,0.27,2.22,9.09,-0.37,0.25,-0.07
98,1714127501163,-0.03,2.74,9.45,-0.37,0.60,-0.06
98,1714127501879,-1.81,0.12,9.66,0.34,0.15,-0.04
99,1714127504985,-2.07,-0.79,10.22,0.32,0.14,-0.01
99,1714127505360,-1.79,-0.61,11.55,0.04,-0.12,-0.03
99,1714127505463,-2.97,-0.04,11.19,0.08,0.10,0.23
99,1714127505660,-2.03,0.35,12.39,0.96,-0.55,0.27
99,1714127506452,0.47,2.59,8.11,-0.34,0.52,-0.15
99,1714127507516,-2.24,-0.71,10.65,0.41,0.17,-0.03
100,1714127510622,-1.96,-1.05,10.73,0.32,0.04,-0.02
100,1714127510723,-1.67,-0.84,10.30,0.31,0.01,0.06
100,1714127510827,-2.15,-0.84,10.50,0.38,0.10,0.01
100,1714127510929,-2.10,-0.69,10.52,0.36,0.10,0.02
100,1714127511032,-1.95,-0.63,10.18,0.33,0.09,0.00
100,1714127511134,-3.07,0.71,10.97,0.11,0.03,-0.10
100,1714127511253,-1.86,0.36,12.29,1.11,-0.64,0.27
100,1714127511356,-1.84,0.54,9.97,1.09,-0.59,0.40
100,1714127512248,0.59,4.12,8.09,-0.21,0.44,-0.24
100,1714127512351,0.17,4.22,8.03,-0.26,0.40,-0.28
100,1714127512455,0.61,3.86,8.06,-0.44,0.37,-0.28
100,1714127513407,-2.08,-1.38,10.08,0.40,0.12,-0.04
