Group_id,Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ
7,1714685965922,-3.78,-2.45,9.67,0.11,-0.02,-0.03
7,1714685965955,-3.69,-2.50,9.82,0.14,-0.04,-0.04
7,1714685965988,-3.70,-2.42,9.62,0.16,0.02,-0.05
7,1714685966021,-3.96,-2.46,9.67,0.21,0.02,-0.03
7,1714685966053,-3.93,-2.44,9.69,0.21,-0.00,-0.02
7,1714685966086,-3.90,-2.41,9.49,0.20,-0.01,-0.00
7,1714685966119,-3.79,-2.43,9.66,0.18,-0.03,-0.00
7,1714685966151,-3.81,-2.49,9.54,0.18,-0.07,0.01
7,1714685966183,-3.58,-2.44,9.52,0.19,-0.03,0.01
7,1714685966216,-3.51,-2.48,9.47,0.18,-0.00,-0.01
7,1714685966248,-3.55,-2.38,9.57,0.15,-0.02,-0.03
7,1714685966280,-3.72,-2.44,9.65,0.12,-0.03,-0.02
7,1714685966314,-3.84,-2.57,9.84,0.13,-0.02,-0.01
7,1714685966345,-3.86,-2.65,9.82,0.16,-0.05,0.00
7,1714685966377,-3.65,-2.59,9.70,0.18,-0.07,0.01
7,1714685966411,-3.51,-2.56,9.57,0.21,-0.02,0.01
7,1714685966443,-3.61,-2.56,9.56,0.20,-0.03,-0.00
7,1714685966475,-3.61,-2.51,9.58,0.19,-0.05,-0.01
7,1714685966509,-3.61,-2.49,9.56,0.18,-0.04,-0.01
7,1714685966541,-3.69,-2.59,9.50,0.18,-0.03,-0.01
7,1714685966573,-3.56,-2.59,9.56,0.17,-0.04,-0.02
7,1714685966605,-3.55,-2.65,9.56,0.17,-0.03,-0.02
7,1714685966638,-3.56,-2.66,9.71,0.19,-0.01,-0.02
7,1714685966671,-3.60,-2.64,9.65,0.21,0.02,-0.03
7,1714685966703,-3.41,-2.52,9.56,0.21,0.01,-0.05
7,1714685966735,-3.42,-2.46,9.46,0.18,0.00,-0.04
7,1714685966769,-3.54,-2.46,9.63,0.17,0.00,-0.04
7,1714685966801,-3.70,-2.49,9.71,0.16,0.01,-0.05
7,1714685966833,-3.54,-2.51,9.68,0.17,0.01,-0.04
7,1714685966866,-3.53,-2.59,9.86,0.18,0.01,-0.03
7,1714685966898,-3.55,-2.52,9.73,0.18,0.02,-0.03
7,1714685966930,-3.68,-2.48,9.77,0.16,-0.04,-0.01
7,1714685966963,-3.38,-2.58,9.63,0.17,-0.02,-0.00
7,1714685966996,-3.32,-2.55,9.59,0.16,0.02,-0.02
7,1714685967028,-3.48,-2.68,9.63,0.15,-0.02,-0.03
7,1714685967061,-3.40,-2.73,9.67,0.16,-0.02,-0.02
7,1714685967094,-3.42,-2.72,9.49,0.19,0.01,-0.03
7,1714685967126,-3.39,-2.64,9.58,0.18,0.01,-0.03
7,1714685967158,-3.48,-2.68,9.66,0.18,0.01,-0.03
7,1714685967191,-3.40,-2.71,9.78,0.19,0.00,-0.04
7,1714685967224,-3.40,-2.77,9.68,0.21,0.03,-0.05
7,1714685967256,-3.55,-2.76,9.66,0.22,0.03,-0.05
7,1714685967288,-3.59,-2.77,9.59,0.21,0.04,-0.04
7,1714685967320,-3.52,-2.68,9.57,0.19,0.02,-0.02
7,1714685967354,-3.61,-2.77,9.64,0.15,-0.00,-0.01
7,1714685967387,-3.48,-2.81,9.76,0.13,-0.02,-0.02
7,1714685967419,-3.38,-2.66,9.86,0.13,-0.03,-0.02
8,1714685970452,-3.31,-2.62,9.86,0.15,-0.05,-0.04
8,1714685970484,-3.28,-2.62,9.96,0.17,-0.03,-0.06
8,1714685970517,-3.56,-2.65,9.86,0.22,-0.00,-0.08
8,1714685970549,-3.88,-2.69,9.70,0.24,-0.02,-0.06
8,1714685970582,-3.57,-2.66,9.58,0.27,0.00,-0.04
8,1714685970615,-3.59,-2.66,9.60,0.28,0.03,-0.03
8,1714685970647,-3.48,-2.82,9.60,0.26,0.00,-0.02
8,1714685970681,-3.34,-2.68,9.48,0.27,0.03,-0.01
8,1714685970714,-3.23,-2.62,9.33,0.24,0.03,-0.03
8,1714685970748,-3.32,-2.66,9.44,0.21,0.02,-0.04
8,1714685970781,-3.23,-2.60,9.51,0.19,0.04,-0.05
8,1714685970814,-3.37,-2.60,9.59,0.17,0.05,-0.05
8,1714685970848,-3.32,-2.66,9.72,0.16,0.02,-0.05
8,1714685970881,-3.39,-2.61,9.77,0.16,0.01,-0.06
8,1714685970913,-3.24,-2.62,9.79,0.17,0.02,-0.05
8,1714685970946,-3.36,-2.68,9.80,0.19,0.04,-0.07
8,1714685970979,-3.47,-2.55,9.62,0.19,-0.00,-0.06
8,1714685971013,-3.42,-2.64,9.75,0.19,0.01,-0.06
8,1714685971044,-3.54,-2.64,9.66,0.18,0.00,-0.05
8,1714685971077,-3.53,-2.57,9.60,0.17,-0.00,-0.04
8,1714685971109,-3.43,-2.66,9.74,0.16,-0.03,-0.02
8,1714685971141,-3.30,-2.75,9.68,0.18,-0.02,-0.02
8,1714685971174,-3.36,-2.65,9.46,0.19,0.01,-0.03
8,1714685971207,-3.45,-2.60,9.40,0.16,0.01,-0.03
8,1714685971239,-3.41,-2.70,9.50,0.13,0.00,-0.03
8,1714685971272,-3.30,-2.91,9.57,0.14,0.02,-0.03
8,1714685971305,-3.42,-2.82,9.66,0.14,0.03,-0.03
8,1714685971337,-3.53,-2.77,9.71,0.16,0.03,-0.03
8,1714685971370,-3.47,-2.85,9.75,0.16,0.02,-0.02
8,1714685971403,-3.46,-2.89,9.79,0.17,0.03,-0.02
8,1714685971436,-3.34,-2.94,9.72,0.19,0.04,-0.02
8,1714685971469,-3.28,-2.94,9.82,0.19,0.03,-0.02
8,1714685971501,-3.38,-2.89,9.77,0.20,0.03,-0.02
8,1714685971534,-3.27,-2.90,9.75,0.20,0.03,-0.03
8,1714685971566,-3.27,-2.84,9.67,0.19,0.02,-0.04
8,1714685971599,-3.24,-2.77,9.67,0.17,0.02,-0.05
8,1714685971632,-3.41,-2.86,9.77,0.17,-0.02,-0.05
8,1714685971665,-3.47,-2.82,9.67,0.18,0.01,-0.04
8,1714685971697,-3.68,-2.70,9.59,0.18,-0.02,-0.03
8,1714685971729,-3.43,-2.74,9.62,0.14,-0.04,-0.00
8,1714685971762,-3.41,-2.72,9.70,0.10,-0.08,0.01
8,1714685971794,-3.66,-2.44,10.24,-0.04,-0.18,0.06
8,1714685971827,-4.17,-2.49,13.71,-0.26,-0.41,0.17
8,1714685971860,-4.28,-3.32,17.54,-0.38,-0.63,0.36
8,1714685971893,-3.31,-5.49,19.61,0.23,-1.18,0.44
8,1714685971925,-3.24,-6.79,19.61,1.55,-1.16,0.32
8,1714685971957,-3.13,-5.84,17.85,2.79,-0.93,0.28
8,1714685971990,-4.70,-5.26,14.80,3.51,-1.02,0.39
8,1714685972022,-5.22,-4.18,12.43,4.01,-1.45,0.51
8,1714685972054,-4.03,-3.23,9.87,4.21,-1.44,0.65
8,1714685972087,-4.98,-2.59,9.30,4.36,-1.55,0.78
8,1714685972119,-3.38,-2.01,7.02,4.33,-1.85,0.86
8,1714685972151,-1.42,-0.41,4.79,4.37,-1.04,0.97
8,1714685972184,-1.67,0.95,4.18,4.06,-0.88,1.04
8,1714685972217,-0.42,1.54,3.14,3.63,-1.34,1.03
8,1714685972249,0.81,2.56,2.93,3.31,-1.19,0.99
8,1714685972282,2.88,4.35,0.50,2.81,-0.59,0.80
8,1714685972315,2.03,5.22,0.95,2.35,-0.48,0.73
8,1714685972348,4.26,6.28,-0.68,1.71,-0.44,0.57
8,1714685972380,4.98,6.97,-2.14,0.95,0.01,0.22
8,1714685972413,4.82,7.09,-1.72,0.17,0.28,-0.11
8,1714685972445,5.03,7.05,-1.29,-0.52,0.63,-0.48
8,1714685972478,4.09,6.54,-0.21,-1.28,0.89,-0.89
8,1714685972510,3.54,5.28,1.20,-1.71,1.00,-1.18
9,1714685975545,1.38,5.46,1.30,-2.15,1.53,-1.37
9,1714685975578,0.73,4.29,3.14,-3.09,1.49,-1.50
9,1714685975612,0.53,2.89,3.02,-3.30,1.93,-1.70
9,1714685975645,-2.25,1.70,4.67,-3.37,1.96,-1.51
9,1714685975678,-2.82,0.78,7.91,-4.13,1.33,-1.41
9,1714685975711,-4.18,-0.58,10.24,-4.37,1.05,-1.88
9,1714685975745,-4.98,-2.27,11.35,-4.37,0.35,-1.63
9,1714685975778,-1.56,-3.58,13.40,-4.37,0.47,-1.35
9,1714685975811,-5.59,-5.53,13.54,-3.93,2.51,-1.53
9,1714685975844,-8.08,-7.72,17.37,-2.80,0.43,-0.99
9,1714685975877,-3.95,-5.55,15.93,-1.98,0.70,-0.59
9,1714685975910,-5.12,-5.63,13.66,-1.39,1.13,-0.69
9,1714685975943,-7.08,-5.94,14.32,-0.87,0.34,-0.34
9,1714685975976,-4.35,-5.66,13.44,-0.28,-0.01,-0.05
9,1714685976009,-3.77,-5.10,11.83,0.04,0.38,-0.09
9,1714685976043,-4.46,-4.63,11.11,0.21,0.32,0.06
9,1714685976076,-3.92,-4.38,10.32,0.26,0.04,0.11
9,1714685976109,-3.30,-4.45,9.74,0.32,-0.00,0.07
9,1714685976142,-3.69,-4.07,9.52,0.30,-0.09,0.06
9,1714685976175,-3.24,-4.12,8.80,0.26,-0.09,0.07
9,1714685976208,-3.38,-4.39,9.31,0.33,-0.07,0.03
9,1714685976240,-3.64,-4.10,8.99,0.35,-0.01,0.04
9,1714685976273,-3.56,-3.86,8.44,0.27,-0.02,0.01
9,1714685976305,-3.27,-3.97,8.45,0.28,0.03,0.03
9,1714685976337,-3.90,-3.94,9.10,0.28,-0.01,0.02
9,1714685976370,-3.51,-3.96,8.87,0.21,-0.05,0.01
9,1714685976402,-3.46,-4.00,8.76,0.22,-0.03,0.02
9,1714685976434,-3.56,-4.05,9.11,0.26,-0.04,0.03
9,1714685976466,-3.50,-3.96,9.16,0.21,-0.02,-0.01
9,1714685976499,-3.60,-4.01,9.08,0.21,-0.07,0.01
9,1714685976532,-3.65,-4.00,9.16,0.22,-0.04,0.00
9,1714685976564,-3.32,-3.97,9.13,0.22,-0.07,0.02
9,1714685976596,-3.52,-4.10,9.19,0.19,-0.11,0.03
9,1714685976629,-3.35,-4.08,9.03,0.18,-0.02,0.00
9,1714685976661,-3.17,-4.16,9.20,0.18,-0.07,0.01
9,1714685976694,-3.41,-4.05,9.22,0.19,-0.05,-0.01
9,1714685976727,-3.15,-4.04,9.18,0.20,-0.03,-0.02
9,1714685976759,-3.23,-4.13,9.06,0.21,-0.03,-0.02
9,1714685976791,-3.60,-4.03,9.20,0.21,-0.03,-0.03
9,1714685976825,-3.23,-4.09,9.00,0.21,-0.02,-0.03
9,1714685976857,-3.30,-4.07,8.96,0.21,-0.01,-0.02
9,1714685976890,-3.59,-4.01,9.03,0.20,0.02,-0.04
9,1714685976922,-3.18,-3.90,8.97,0.18,0.02,-0.04
9,1714685976956,-3.22,-4.02,9.04,0.17,-0.01,-0.03
9,1714685976987,-3.39,-4.09,9.10,0.19,0.03,-0.05
9,1714685977020,-3.36,-4.03,9.19,0.19,0.01,-0.04
9,1714685977052,-3.20,-3.94,9.11,0.19,0.05,-0.05
9,1714685977084,-3.47,-4.04,9.21,0.18,0.02,-0.04
9,1714685977116,-3.53,-4.09,9.17,0.19,0.03,-0.04
9,1714685977150,-3.44,-4.09,9.11,0.19,0.04,-0.03
9,1714685977183,-3.32,-4.07,8.94,0.20,0.03,-0.01
9,1714685977215,-3.32,-4.06,9.03,0.19,0.06,-0.01
9,1714685977248,-3.40,-3.91,9.01,0.16,0.01,-0.02
9,1714685977280,-3.25,-4.12,9.24,0.15,0.01,-0.04
9,1714685977313,-3.26,-4.03,9.29,0.17,0.05,-0.04
9,1714685977345,-3.48,-4.06,9.31,0.19,0.03,-0.03
9,1714685977379,-3.42,-4.11,9.27,0.20,0.02,-0.02
9,1714685977411,-3.22,-4.14,9.39,0.20,0.02,-0.02
9,1714685977443,-3.32,-4.14,9.24,0.21,0.05,-0.04
9,1714685977476,-3.28,-4.10,9.15,0.23,0.03,-0.04
9,1714685977508,-3.27,-4.09,9.13,0.21,0.02,-0.05
9,1714685977541,-3.34,-3.94,9.10,0.19,0.04,-0.06
9,1714685977574,-3.42,-4.04,9.06,0.19,0.03,-0.06
9,1714685977607,-3.56,-4.03,9.09,0.19,0.01,-0.06
10,1714685980639,-3.45,-4.13,9.12,0.19,0.03,-0.05
10,1714685980672,-3.52,-4.07,9.01,0.20,0.06,-0.05
10,1714685980705,-3.60,-4.09,9.10,0.20,0.02,-0.02
10,1714685980738,-3.39,-4.09,9.10,0.20,0.03,-0.01
10,1714685980771,-3.31,-4.01,9.06,0.19,0.04,-0.01
10,1714685980803,-3.40,-4.01,9.16,0.19,0.03,-0.02
10,1714685980836,-3.49,-4.04,9.15,0.19,0.02,-0.03
10,1714685980868,-3.46,-4.09,9.17,0.20,0.03,-0.02
10,1714685980900,-3.41,-4.13,9.19,0.20,0.04,-0.01
10,1714685980932,-3.27,-4.13,9.13,0.19,0.02,-0.02
10,1714685980965,-3.36,-4.16,9.22,0.20,0.03,-0.04
10,1714685980997,-3.41,-4.12,9.29,0.20,0.03,-0.04
10,1714685981029,-3.30,-4.09,9.21,0.21,0.03,-0.04
10,1714685981062,-3.39,-4.12,9.13,0.20,0.02,-0.05
10,1714685981094,-3.28,-4.08,9.11,0.20,0.01,-0.05
10,1714685981128,-3.39,-4.03,9.13,0.19,0.02,-0.05
10,1714685981159,-3.32,-3.99,9.06,0.17,0.00,-0.05
10,1714685981192,-3.38,-4.09,9.23,0.18,0.01,-0.06
10,1714685981224,-3.55,-4.17,9.17,0.20,0.01,-0.05
10,1714685981257,-3.58,-4.15,9.13,0.20,0.01,-0.04
10,1714685981289,-3.44,-4.11,9.09,0.21,-0.00,-0.03
10,1714685981321,-3.44,-4.07,9.18,0.23,0.01,-0.04
10,1714685981354,-3.27,-3.99,8.97,0.21,0.01,-0.04
10,1714685981386,-3.32,-3.99,9.03,0.18,0.01,-0.04
10,1714685981418,-3.45,-3.99,9.11,0.17,0.00,-0.04
10,1714685981450,-3.56,-3.94,9.09,0.17,-0.02,-0.03
10,1714685981483,-3.51,-3.94,8.93,0.17,-0.00,-0.02
10,1714685981515,-3.54,-4.09,9.05,0.18,0.01,-0.01
10,1714685981549,-3.53,-4.14,9.16,0.18,0.02,-0.00
10,1714685981582,-3.58,-4.22,9.11,0.19,0.02,0.02
10,1714685981615,-3.39,-4.12,9.05,0.19,-0.01,0.03
10,1714685981648,-3.29,-4.11,9.00,0.18,0.02,0.02
10,1714685981681,-3.30,-4.20,9.25,0.16,0.00,0.01
10,1714685981714,-3.27,-4.32,9.20,0.19,0.01,0.01
10,1714685981748,-3.18,-4.26,9.15,0.21,0.02,-0.00
10,1714685981781,-3.33,-4.26,9.17,0.22,0.03,-0.02
10,1714685981813,-3.29,-4.16,9.11,0.22,0.01,-0.02
10,1714685981845,-3.25,-4.10,9.01,0.21,0.03,-0.03
10,1714685981878,-3.33,-4.09,9.06,0.20,0.01,-0.04
10,1714685981912,-3.35,-4.03,8.97,0.18,0.01,-0.04
10,1714685981944,-3.42,-4.07,8.89,0.15,0.00,-0.04
10,1714685981978,-3.29,-4.17,9.03,0.16,0.02,-0.04
10,1714685982012,-3.40,-4.11,9.05,0.17,0.03,-0.05
10,1714685982044,-3.44,-4.09,9.02,0.16,0.03,-0.04
10,1714685982078,-3.47,-4.17,9.26,0.17,0.04,-0.04
10,1714685982111,-3.50,-4.21,9.34,0.19,0.04,-0.02
10,1714685982144,-3.46,-4.23,9.30,0.22,0.03,-0.01
10,1714685982177,-3.33,-4.23,9.33,0.22,0.00,-0.01
10,1714685982210,-3.26,-4.27,9.09,0.22,-0.00,-0.02
10,1714685982243,-3.24,-4.19,9.08,0.21,0.00,-0.04
10,1714685982275,-3.31,-4.16,9.15,0.21,0.01,-0.05
10,1714685982308,-3.32,-4.07,9.06,0.22,0.00,-0.05
10,1714685982341,-3.37,-3.92,8.97,0.23,0.01,-0.05
10,1714685982375,-3.42,-3.80,8.92,0.23,0.05,-0.03
10,1714685982408,-3.71,-3.82,8.77,0.25,0.05,-0.02
10,1714685982441,-3.63,-3.91,8.77,0.25,0.08,0.01
10,1714685982474,-3.74,-3.95,8.88,0.25,0.13,0.04
10,1714685982506,-3.50,-4.06,9.01,0.24,0.10,0.06
10,1714685982539,-3.46,-4.16,9.12,0.20,0.08,0.05
10,1714685982573,-3.39,-4.27,9.31,0.18,0.06,0.06
10,1714685982606,-3.27,-4.20,9.32,0.17,0.05,0.04
10,1714685982639,-3.18,-4.15,9.08,0.13,0.00,0.02
10,1714685982672,-3.28,-4.11,9.15,0.10,0.02,-0.01
10,1714685982704,-3.39,-4.12,8.77,0.09,0.04,-0.03
11,1714685985736,-3.81,-4.16,9.10,0.07,0.01,-0.03
11,1714685985769,-3.58,-4.30,9.09,0.09,-0.01,-0.03
11,1714685985802,-3.56,-4.30,9.38,0.15,0.01,-0.02
11,1714685985834,-3.65,-4.24,9.70,0.18,-0.01,-0.03
11,1714685985867,-3.74,-4.31,10.49,0.21,-0.09,-0.04
11,1714685985899,-3.62,-4.41,10.61,0.27,-0.08,-0.03
11,1714685985932,-3.89,-4.11,10.58,0.33,-0.16,-0.01
11,1714685985965,-3.76,-4.30,10.67,0.39,-0.33,0.04
11,1714685985998,-3.37,-4.32,10.53,0.47,-0.32,0.03
11,1714685986030,-3.67,-4.14,10.68,0.55,-0.39,0.05
11,1714685986064,-3.85,-4.33,12.18,0.60,-0.45,0.11
11,1714685986096,-4.21,-4.95,13.71,0.82,-0.74,0.22
11,1714685986129,-4.43,-5.98,17.07,1.32,-0.84,0.30
11,1714685986163,-3.92,-6.57,15.29,2.19,-0.36,0.47
11,1714685986196,-5.99,-5.19,14.62,3.17,-0.61,0.58
11,1714685986229,-6.28,-4.52,13.36,3.50,-1.23,0.83
11,1714685986263,-4.02,-4.12,9.89,3.83,-1.26,0.91
11,1714685986296,-3.41,-1.87,8.68,4.35,-1.46,1.01
11,1714685986329,-3.00,-0.69,8.65,4.13,-1.77,1.06
11,1714685986362,-1.55,-0.36,7.22,4.27,-1.52,1.03
11,1714685986396,-0.46,2.22,7.11,4.14,-1.71,1.14
11,1714685986429,-1.15,2.29,6.66,3.94,-1.41,1.17
11,1714685986461,1.58,3.46,5.55,3.82,-1.42,1.24
11,1714685986495,2.42,4.85,3.39,3.20,-0.73,1.04
11,1714685986528,2.35,5.28,2.84,2.58,-0.80,0.87
11,1714685986561,4.14,6.09,1.37,2.11,-0.70,0.77
11,1714685986594,4.02,6.39,1.25,1.51,-0.60,0.53
11,1714685986628,4.13,6.78,1.27,0.98,-0.49,0.33
11,1714685986661,4.68,6.62,0.06,0.52,-0.02,0.06
11,1714685986693,3.72,6.84,0.35,-0.03,0.18,-0.19
11,1714685986726,3.50,6.79,0.49,-0.55,0.45,-0.43
11,1714685986759,2.54,6.58,0.10,-1.07,0.86,-0.62
11,1714685986793,2.50,5.78,1.24,-1.50,1.00,-0.69
11,1714685986825,2.24,4.52,1.63,-1.96,1.25,-0.92
11,1714685986858,1.42,4.68,2.06,-2.70,1.77,-1.17
11,1714685986891,0.86,3.12,4.14,-3.24,1.64,-1.28
11,1714685986924,-0.18,1.33,4.92,-3.32,1.75,-1.39
11,1714685986957,-3.55,2.37,7.76,-4.09,1.52,-1.52
11,1714685986989,-3.66,0.37,8.94,-4.37,0.88,-1.41
11,1714685987022,-1.60,-2.85,10.20,-4.07,1.29,-1.10
11,1714685987054,-3.51,-2.26,13.15,-4.02,1.29,-1.15
11,1714685987087,-3.41,-4.25,13.66,-3.69,1.11,-1.35
11,1714685987119,-1.13,-6.27,15.80,-2.99,1.24,-1.50
11,1714685987152,-5.43,-6.56,17.23,-1.68,1.28,-1.34
11,1714685987185,-5.78,-5.78,16.47,-0.92,0.94,-1.05
11,1714685987217,-5.00,-5.09,14.44,-0.33,0.74,-0.82
11,1714685987249,-5.95,-4.51,13.28,0.10,0.69,-0.60
11,1714685987282,-5.30,-3.77,12.25,0.27,0.31,-0.33
11,1714685987314,-4.06,-3.88,11.46,0.29,0.29,-0.17
11,1714685987347,-4.52,-3.34,10.75,0.39,0.25,-0.06
11,1714685987380,-3.99,-2.89,10.14,0.34,-0.04,0.08
11,1714685987413,-3.30,-3.26,10.05,0.28,-0.14,0.10
11,1714685987446,-3.02,-3.04,9.63,0.36,0.03,0.09
11,1714685987478,-3.57,-2.83,9.47,0.45,0.05,0.10
11,1714685987511,-3.64,-2.77,9.34,0.38,-0.08,0.10
11,1714685987544,-3.22,-2.79,9.10,0.32,-0.01,0.08
11,1714685987576,-3.62,-2.89,9.22,0.29,0.05,0.06
11,1714685987608,-3.58,-2.95,9.33,0.24,-0.04,0.04
11,1714685987641,-3.07,-3.22,9.36,0.22,-0.04,0.02
11,1714685987674,-3.15,-3.12,9.28,0.22,0.06,0.01
11,1714685987706,-3.49,-3.12,9.41,0.20,-0.08,0.02
11,1714685987739,-3.33,-3.15,9.27,0.16,0.02,-0.02
11,1714685987771,-3.82,-3.26,9.28,0.14,0.08,0.03
11,1714685987803,-3.91,-3.07,9.41,0.10,-0.05,0.06
12,1714685990838,-3.45,-3.20,9.63,0.10,-0.06,0.06
12,1714685990869,-3.28,-3.14,9.72,0.15,-0.04,0.06
12,1714685990902,-3.17,-3.13,9.77,0.17,-0.01,0.05
12,1714685990934,-3.20,-3.34,9.94,0.22,0.00,0.00
12,1714685990966,-3.15,-3.18,9.86,0.28,0.02,-0.03
12,1714685990998,-3.13,-3.05,9.56,0.30,0.06,-0.03
12,1714685991031,-3.33,-3.06,9.43,0.29,0.07,-0.05
12,1714685991063,-3.37,-3.08,9.39,0.24,-0.00,-0.06
12,1714685991096,-3.23,-3.16,9.38,0.19,-0.02,-0.05
12,1714685991129,-3.43,-3.15,9.50,0.15,-0.03,-0.05
12,1714685991162,-3.38,-3.01,9.54,0.15,-0.03,-0.05
12,1714685991194,-3.22,-3.05,9.47,0.17,-0.02,-0.05
12,1714685991226,-3.47,-3.03,9.37,0.15,0.00,-0.06
12,1714685991259,-3.30,-3.00,9.49,0.12,-0.00,-0.06
12,1714685991292,-3.37,-3.13,9.60,0.16,0.00,-0.06
12,1714685991325,-3.70,-3.21,9.75,0.19,0.01,-0.05
12,1714685991357,-3.45,-3.12,9.51,0.20,0.02,-0.03
12,1714685991390,-3.47,-3.13,9.54,0.20,-0.02,0.00
12,1714685991423,-3.32,-3.23,9.61,0.21,0.02,-0.01
12,1714685991455,-3.47,-3.08,9.65,0.21,-0.01,-0.02
12,1714685991488,-3.32,-3.22,9.46,0.19,0.01,-0.01
12,1714685991520,-3.29,-3.16,9.55,0.19,0.03,0.00
12,1714685991553,-3.30,-3.24,9.51,0.21,0.00,-0.01
12,1714685991586,-3.34,-3.22,9.52,0.21,-0.03,-0.01
12,1714685991618,-3.24,-3.30,9.47,0.20,0.01,-0.00
12,1714685991651,-3.15,-3.20,9.44,0.22,0.00,-0.02
12,1714685991685,-2.94,-3.21,9.42,0.21,-0.02,-0.04
12,1714685991719,-3.21,-3.10,9.30,0.18,0.05,-0.06
12,1714685991752,-3.29,-3.14,9.55,0.16,0.03,-0.06
12,1714685991784,-3.45,-3.15,9.71,0.17,0.01,-0.06
12,1714685991816,-3.26,-3.28,9.71,0.19,0.03,-0.06
12,1714685991849,-3.37,-3.19,9.69,0.20,0.02,-0.04
12,1714685991881,-3.33,-3.23,9.65,0.21,0.01,-0.03
12,1714685991914,-3.25,-3.22,9.61,0.23,0.02,-0.03
12,1714685991946,-3.20,-3.13,9.53,0.22,0.02,-0.04
12,1714685991979,-3.23,-3.05,9.58,0.20,0.02,-0.04
12,1714685992012,-3.21,-3.13,9.48,0.18,0.00,-0.04
12,1714685992045,-3.19,-3.10,9.50,0.18,0.01,-0.04
12,1714685992077,-3.40,-3.24,9.57,0.18,0.01,-0.05
12,1714685992111,-3.37,-3.15,9.58,0.19,0.01,-0.03
12,1714685992144,-3.28,-3.14,9.56,0.19,0.03,-0.03
12,1714685992178,-3.36,-3.19,9.61,0.19,0.02,-0.02
12,1714685992211,-3.32,-3.15,9.54,0.20,0.01,-0.01
12,1714685992244,-3.37,-3.10,9.36,0.18,0.01,-0.01
12,1714685992275,-3.28,-3.20,9.52,0.18,0.01,-0.02
12,1714685992309,-3.19,-3.22,9.63,0.19,0.01,-0.00
12,1714685992341,-3.22,-3.22,9.59,0.19,0.02,-0.01
12,1714685992373,-3.26,-3.14,9.52,0.19,0.00,-0.01
12,1714685992406,-3.28,-3.23,9.65,0.20,0.02,-0.01
12,1714685992439,-3.26,-3.18,9.65,0.20,0.03,-0.02
12,1714685992471,-3.34,-3.22,9.64,0.20,0.02,-0.01
12,1714685992504,-3.24,-3.23,9.62,0.20,0.01,-0.01
12,1714685992537,-3.34,-3.24,9.61,0.20,0.01,-0.01
12,1714685992569,-3.32,-3.16,9.52,0.20,-0.00,-0.01
12,1714685992601,-3.23,-3.20,9.74,0.20,-0.00,-0.01
12,1714685992633,-3.21,-3.23,9.58,0.20,-0.00,-0.02
12,1714685992667,-3.22,-3.19,9.46,0.21,0.02,-0.03
12,1714685992699,-3.39,-3.23,9.47,0.21,0.01,-0.03
12,1714685992731,-3.24,-3.19,9.43,0.20,0.01,-0.03
12,1714685992763,-3.25,-3.23,9.63,0.21,0.00,-0.03
12,1714685992796,-3.26,-3.25,9.58,0.22,0.01,-0.03
12,1714685992829,-3.23,-3.14,9.44,0.22,0.02,-0.03
12,1714685992862,-3.24,-3.09,9.48,0.19,0.02,-0.03
12,1714685992896,-3.34,-3.17,9.47,0.18,0.01,-0.02
13,1714685995929,-3.25,-3.16,9.60,0.17,-0.01,-0.02
13,1714685995962,-3.18,-3.11,9.57,0.16,0.01,-0.02
13,1714685995995,-3.12,-3.22,9.56,0.17,0.01,-0.03
13,1714685996029,-3.37,-3.26,9.66,0.17,-0.00,-0.03
13,1714685996062,-3.36,-3.20,9.62,0.16,0.01,-0.02
13,1714685996096,-3.32,-3.27,9.55,0.18,0.02,0.01
13,1714685996129,-3.16,-3.19,9.65,0.18,-0.01,-0.01
13,1714685996162,-3.15,-3.28,9.69,0.19,0.01,-0.01
13,1714685996195,-3.25,-3.31,9.56,0.19,0.01,-0.01
13,1714685996229,-3.21,-3.20,9.49,0.19,0.00,-0.00
13,1714685996263,-3.16,-3.11,9.57,0.14,-0.03,-0.01
13,1714685996296,-3.08,-3.19,9.62,0.13,-0.04,-0.02
13,1714685996330,-3.22,-3.32,9.67,0.14,-0.03,-0.02
13,1714685996363,-3.34,-3.48,9.82,0.17,-0.02,-0.02
13,1714685996397,-3.24,-3.41,9.65,0.25,0.01,-0.01
13,1714685996430,-3.22,-3.32,9.48,0.28,0.03,-0.01
13,1714685996463,-3.14,-3.12,9.22,0.26,0.02,-0.02
13,1714685996496,-3.17,-3.17,9.20,0.23,0.02,-0.03
13,1714685996528,-3.13,-3.13,9.35,0.19,0.01,-0.03
13,1714685996561,-3.12,-3.13,9.50,0.19,0.03,-0.04
13,1714685996595,-3.39,-3.22,9.48,0.19,0.05,-0.04
13,1714685996628,-3.42,-3.34,10.07,0.21,0.05,-0.04
13,1714685996661,-3.43,-3.32,10.15,0.28,0.06,-0.02
13,1714685996694,-3.32,-3.08,9.84,0.32,0.02,-0.00
13,1714685996727,-3.13,-3.10,9.62,0.25,-0.00,-0.00
13,1714685996760,-3.17,-3.29,9.59,0.21,-0.03,0.01
13,1714685996794,-3.15,-3.20,9.52,0.20,-0.05,0.00
13,1714685996827,-3.05,-3.18,9.41,0.18,-0.04,0.00
13,1714685996860,-3.06,-3.28,9.37,0.17,-0.04,-0.01
13,1714685996893,-3.11,-3.25,9.41,0.17,-0.03,-0.02
